,co,no2,o3,pm10,pm25,so2,date,source,Lat,Long,value
333,10.0,18.0,57.0,54.0,150.0,2.0,2019-06-05,China,,,
334,10.0,23.0,49.0,57.0,161.0,1.0,2019-06-06,China,,,
335,8.0,9.0,87.0,61.0,137.0,1.0,2019-06-07,China,,,
336,6.0,12.0,68.0,51.0,151.0,1.0,2019-06-08,China,,,
337,4.0,8.0,41.0,18.0,102.0,,2019-06-09,China,,,
338,6.0,15.0,76.0,54.0,31.0,1.0,2019-06-10,China,,,
339,9.0,15.0,122.0,56.0,96.0,3.0,2019-06-11,China,,,
340,11.0,15.0,119.0,59.0,132.0,4.0,2019-06-12,China,,,
341,7.0,12.0,103.0,42.0,118.0,1.0,2019-06-13,China,,,
342,8.0,20.0,72.0,65.0,84.0,2.0,2019-06-14,China,,,
343,7.0,14.0,90.0,50.0,102.0,4.0,2019-06-15,China,,,
344,6.0,11.0,27.0,36.0,76.0,1.0,2019-06-16,China,,,
345,8.0,18.0,84.0,53.0,86.0,1.0,2019-06-17,China,,,
346,8.0,16.0,144.0,70.0,137.0,2.0,2019-06-18,China,,,
347,11.0,9.0,103.0,69.0,158.0,4.0,2019-06-19,China,,,
348,7.0,15.0,130.0,69.0,161.0,2.0,2019-06-20,China,,,
349,10.0,12.0,76.0,69.0,145.0,4.0,2019-06-21,China,,,
350,4.0,17.0,93.0,53.0,130.0,1.0,2019-06-22,China,,,
351,8.0,17.0,131.0,73.0,75.0,8.0,2019-06-23,China,,,
352,7.0,17.0,114.0,64.0,121.0,3.0,2019-06-24,China,,,
353,8.0,13.0,128.0,76.0,114.0,8.0,2019-06-25,China,,,
354,8.0,11.0,133.0,70.0,134.0,4.0,2019-06-26,China,,,
355,8.0,12.0,129.0,68.0,125.0,3.0,2019-06-27,China,,,
356,6.0,6.0,94.0,41.0,141.0,1.0,2019-06-28,China,,,
357,6.0,7.0,56.0,33.0,75.0,1.0,2019-06-29,China,,,
358,5.0,6.0,36.0,21.0,53.0,1.0,2019-06-30,China,,,
359,4.0,14.0,48.0,33.0,17.0,1.0,2019-07-01,China,,,
360,11.0,27.0,11.0,54.0,116.0,7.0,2019-01-02,China,,,
361,22.0,43.0,5.0,100.0,118.0,14.0,2019-01-03,China,,,
362,7.0,12.0,27.0,42.0,204.0,3.0,2019-01-04,China,,,
363,6.0,15.0,23.0,28.0,63.0,7.0,2019-01-05,China,,,
364,12.0,35.0,6.0,73.0,52.0,6.0,2019-01-06,China,,,
365,9.0,21.0,25.0,51.0,147.0,9.0,2019-01-07,China,,,
366,4.0,11.0,28.0,27.0,95.0,2.0,2019-01-08,China,,,
367,7.0,27.0,14.0,61.0,50.0,10.0,2019-01-09,China,,,
368,13.0,37.0,7.0,83.0,121.0,8.0,2019-01-10,China,,,
369,14.0,39.0,10.0,91.0,166.0,8.0,2019-01-11,China,,,
370,25.0,54.0,7.0,192.0,186.0,10.0,2019-01-12,China,,,
371,16.0,33.0,28.0,210.0,282.0,4.0,2019-01-13,China,,,
372,19.0,44.0,19.0,123.0,201.0,5.0,2019-01-14,China,,,
373,3.0,7.0,24.0,62.0,207.0,2.0,2019-01-15,China,,,
374,7.0,27.0,14.0,61.0,42.0,6.0,2019-01-16,China,,,
375,9.0,30.0,13.0,61.0,118.0,6.0,2019-01-17,China,,,
376,13.0,40.0,7.0,77.0,122.0,9.0,2019-01-18,China,,,
377,3.0,10.0,26.0,29.0,163.0,2.0,2019-01-19,China,,,
378,3.0,8.0,29.0,24.0,52.0,1.0,2019-01-20,China,,,
379,6.0,23.0,26.0,48.0,43.0,2.0,2019-01-21,China,,,
380,9.0,26.0,22.0,57.0,85.0,4.0,2019-01-22,China,,,
381,7.0,24.0,24.0,45.0,93.0,2.0,2019-01-23,China,,,
382,13.0,27.0,15.0,63.0,77.0,9.0,2019-01-24,China,,,
383,5.0,11.0,25.0,36.0,186.0,2.0,2019-01-25,China,,,
384,5.0,16.0,9.0,34.0,53.0,2.0,2019-01-26,China,,,
385,10.0,24.0,27.0,86.0,70.0,7.0,2019-01-27,China,,,
386,6.0,15.0,23.0,49.0,129.0,3.0,2019-01-28,China,,,
387,15.0,37.0,9.0,102.0,85.0,11.0,2019-01-29,China,,,
388,7.0,13.0,24.0,68.0,183.0,4.0,2019-01-30,China,,,
389,5.0,8.0,28.0,25.0,79.0,3.0,2019-01-31,China,,,
390,9.0,26.0,26.0,73.0,48.0,5.0,2019-02-01,China,,,
391,14.0,30.0,10.0,101.0,127.0,4.0,2019-02-02,China,,,
392,4.0,7.0,39.0,112.0,186.0,1.0,2019-02-03,China,,,
393,8.0,14.0,29.0,80.0,97.0,3.0,2019-02-04,China,,,
394,8.0,12.0,22.0,157.0,119.0,5.0,2019-02-05,China,,,
395,12.0,10.0,26.0,80.0,179.0,8.0,2019-02-06,China,,,
396,4.0,5.0,36.0,32.0,141.0,1.0,2019-02-07,China,,,
397,4.0,10.0,29.0,42.0,40.0,3.0,2019-02-08,China,,,
398,3.0,7.0,27.0,23.0,80.0,2.0,2019-02-09,China,,,
399,4.0,11.0,20.0,33.0,38.0,3.0,2019-02-10,China,,,
400,5.0,16.0,28.0,49.0,83.0,6.0,2019-02-11,China,,,
401,7.0,13.0,22.0,48.0,112.0,5.0,2019-02-12,China,,,
402,5.0,13.0,29.0,32.0,86.0,2.0,2019-02-13,China,,,
403,8.0,15.0,21.0,51.0,75.0,4.0,2019-02-14,China,,,
404,2.0,5.0,28.0,22.0,133.0,2.0,2019-02-15,China,,,
405,3.0,5.0,29.0,20.0,42.0,2.0,2019-02-16,China,,,
406,3.0,10.0,27.0,22.0,38.0,1.0,2019-02-17,China,,,
407,7.0,26.0,17.0,43.0,49.0,3.0,2019-02-18,China,,,
408,11.0,23.0,29.0,84.0,96.0,2.0,2019-02-19,China,,,
409,6.0,14.0,32.0,29.0,175.0,1.0,2019-02-20,China,,,
410,10.0,25.0,39.0,51.0,94.0,2.0,2019-02-21,China,,,
411,14.0,30.0,27.0,76.0,176.0,3.0,2019-02-22,China,,,
412,18.0,37.0,46.0,103.0,195.0,5.0,2019-02-23,China,,,
413,10.0,28.0,35.0,29.0,229.0,3.0,2019-02-24,China,,,
414,9.0,24.0,30.0,57.0,153.0,5.0,2019-02-25,China,,,
415,10.0,28.0,27.0,68.0,151.0,5.0,2019-02-26,China,,,
416,11.0,29.0,37.0,75.0,139.0,5.0,2019-02-27,China,,,
417,9.0,27.0,41.0,80.0,172.0,4.0,2019-02-28,China,,,
418,11.0,30.0,40.0,87.0,165.0,5.0,2019-03-01,China,,,
419,13.0,33.0,59.0,111.0,197.0,6.0,2019-03-02,China,,,
420,13.0,31.0,42.0,102.0,250.0,6.0,2019-03-03,China,,,
421,10.0,29.0,37.0,81.0,215.0,4.0,2019-03-04,China,,,
422,9.0,23.0,38.0,71.0,172.0,2.0,2019-03-05,China,,,
423,2.0,6.0,36.0,17.0,147.0,1.0,2019-03-06,China,,,
424,5.0,17.0,35.0,30.0,36.0,2.0,2019-03-07,China,,,
425,7.0,27.0,39.0,75.0,66.0,5.0,2019-03-08,China,,,
426,8.0,32.0,28.0,85.0,150.0,5.0,2019-03-09,China,,,
427,9.0,29.0,29.0,81.0,166.0,3.0,2019-03-10,China,,,
428,5.0,14.0,38.0,38.0,183.0,1.0,2019-03-11,China,,,
429,3.0,5.0,34.0,26.0,64.0,1.0,2019-03-12,China,,,
430,3.0,11.0,33.0,25.0,28.0,1.0,2019-03-13,China,,,
431,3.0,12.0,33.0,31.0,36.0,1.0,2019-03-14,China,,,
432,2.0,6.0,33.0,48.0,34.0,1.0,2019-03-15,China,,,
433,5.0,19.0,31.0,54.0,43.0,3.0,2019-03-16,China,,,
434,7.0,25.0,47.0,70.0,81.0,4.0,2019-03-17,China,,,
435,9.0,36.0,53.0,98.0,130.0,6.0,2019-03-18,China,,,
436,11.0,43.0,59.0,112.0,175.0,6.0,2019-03-19,China,,,
437,8.0,20.0,32.0,76.0,193.0,3.0,2019-03-20,China,,,
438,3.0,4.0,35.0,31.0,153.0,1.0,2019-03-21,China,,,
439,2.0,10.0,34.0,29.0,49.0,1.0,2019-03-22,China,,,
440,2.0,5.0,33.0,30.0,33.0,1.0,2019-03-23,China,,,
441,4.0,20.0,33.0,67.0,46.0,3.0,2019-03-24,China,,,
442,5.0,21.0,39.0,51.0,109.0,2.0,2019-03-25,China,,,
443,7.0,24.0,37.0,86.0,99.0,4.0,2019-03-26,China,,,
444,10.0,27.0,33.0,90.0,118.0,4.0,2019-03-27,China,,,
445,5.0,13.0,25.0,56.0,144.0,3.0,2019-03-28,China,,,
446,3.0,14.0,30.0,71.0,108.0,2.0,2019-03-29,China,,,
447,3.0,4.0,32.0,26.0,70.0,1.0,2019-03-30,China,,,
448,3.0,12.0,34.0,28.0,25.0,,2019-03-31,China,,,
449,3.0,15.0,35.0,34.0,41.0,1.0,2019-04-01,China,,,
450,4.0,16.0,35.0,25.0,32.0,1.0,2018-10-02,China,,,
451,5.0,21.0,32.0,33.0,38.0,2.0,2018-10-03,China,,,
452,10.0,24.0,59.0,59.0,51.0,5.0,2018-10-04,China,,,
453,11.0,26.0,55.0,72.0,114.0,5.0,2018-10-05,China,,,
454,4.0,7.0,26.0,18.0,161.0,1.0,2018-10-06,China,,,
455,3.0,17.0,27.0,30.0,29.0,2.0,2018-10-07,China,,,
456,4.0,17.0,30.0,35.0,38.0,2.0,2018-10-08,China,,,
457,2.0,4.0,21.0,13.0,48.0,1.0,2018-10-09,China,,,
458,3.0,11.0,20.0,18.0,19.0,2.0,2018-10-10,China,,,
459,3.0,13.0,22.0,24.0,28.0,1.0,2018-10-11,China,,,
460,6.0,26.0,31.0,63.0,32.0,2.0,2018-10-12,China,,,
461,10.0,34.0,33.0,76.0,107.0,4.0,2018-10-13,China,,,
462,13.0,40.0,38.0,108.0,165.0,4.0,2018-10-14,China,,,
463,15.0,34.0,18.0,117.0,200.0,4.0,2018-10-15,China,,,
464,9.0,15.0,29.0,59.0,204.0,2.0,2018-10-16,China,,,
465,6.0,20.0,25.0,38.0,140.0,1.0,2018-10-17,China,,,
466,7.0,25.0,26.0,49.0,96.0,2.0,2018-10-18,China,,,
467,6.0,28.0,27.0,51.0,100.0,2.0,2018-10-19,China,,,
468,8.0,34.0,30.0,64.0,116.0,3.0,2018-10-20,China,,,
469,14.0,43.0,14.0,88.0,153.0,4.0,2018-10-21,China,,,
470,12.0,28.0,27.0,83.0,186.0,3.0,2018-10-22,China,,,
471,4.0,15.0,22.0,35.0,211.0,1.0,2018-10-23,China,,,
472,8.0,33.0,13.0,73.0,45.0,2.0,2018-10-24,China,,,
473,14.0,39.0,7.0,91.0,125.0,6.0,2018-10-25,China,,,
474,3.0,6.0,21.0,48.0,163.0,2.0,2018-10-26,China,,,
475,3.0,14.0,23.0,35.0,25.0,3.0,2018-10-27,China,,,
476,2.0,4.0,28.0,37.0,42.0,2.0,2018-10-28,China,,,
477,3.0,10.0,23.0,18.0,17.0,2.0,2018-10-29,China,,,
478,4.0,18.0,25.0,29.0,21.0,2.0,2018-10-30,China,,,
479,7.0,24.0,17.0,50.0,44.0,3.0,2018-10-31,China,,,
480,9.0,30.0,22.0,55.0,83.0,3.0,2018-11-01,China,,,
481,14.0,51.0,7.0,92.0,116.0,4.0,2018-11-02,China,,,
482,15.0,44.0,34.0,98.0,188.0,4.0,2018-11-03,China,,,
483,8.0,27.0,7.0,58.0,205.0,1.0,2018-11-04,China,,,
484,4.0,19.0,10.0,31.0,130.0,1.0,2018-11-05,China,,,
485,4.0,18.0,14.0,30.0,67.0,1.0,2018-11-06,China,,,
486,6.0,25.0,5.0,46.0,52.0,1.0,2018-11-07,China,,,
487,11.0,37.0,4.0,80.0,82.0,3.0,2018-11-08,China,,,
488,7.0,23.0,20.0,54.0,156.0,1.0,2018-11-09,China,,,
489,4.0,18.0,13.0,35.0,91.0,1.0,2018-11-10,China,,,
490,7.0,26.0,21.0,64.0,48.0,3.0,2018-11-11,China,,,
491,11.0,35.0,15.0,84.0,119.0,4.0,2018-11-12,China,,,
492,17.0,40.0,13.0,104.0,176.0,3.0,2018-11-13,China,,,
493,21.0,37.0,12.0,,236.0,1.0,2018-11-14,China,,,
494,8.0,15.0,19.0,18.0,272.0,1.0,2018-11-15,China,,,
495,4.0,11.0,22.0,24.0,100.0,1.0,2018-11-16,China,,,
496,7.0,28.0,8.0,60.0,35.0,3.0,2018-11-17,China,,,
497,6.0,20.0,24.0,62.0,110.0,2.0,2018-11-18,China,,,
498,10.0,34.0,4.0,74.0,94.0,6.0,2018-11-19,China,,,
499,8.0,26.0,19.0,66.0,122.0,3.0,2018-11-20,China,,,
500,5.0,19.0,20.0,45.0,111.0,2.0,2018-11-21,China,,,
501,7.0,27.0,13.0,56.0,75.0,3.0,2018-11-22,China,,,
502,13.0,31.0,2.0,75.0,90.0,8.0,2018-11-23,China,,,
503,10.0,28.0,18.0,76.0,151.0,5.0,2018-11-24,China,,,
504,13.0,36.0,8.0,83.0,157.0,4.0,2018-11-25,China,,,
505,24.0,56.0,4.0,134.0,170.0,6.0,2018-11-26,China,,,
506,6.0,15.0,24.0,210.0,295.0,1.0,2018-11-27,China,,,
507,13.0,32.0,4.0,122.0,118.0,10.0,2018-11-28,China,,,
508,13.0,29.0,7.0,99.0,146.0,8.0,2018-11-29,China,,,
509,17.0,39.0,8.0,122.0,139.0,7.0,2018-11-30,China,,,
510,18.0,40.0,16.0,131.0,201.0,6.0,2018-12-01,China,,,
511,25.0,41.0,5.0,140.0,198.0,6.0,2018-12-02,China,,,
512,6.0,11.0,21.0,181.0,233.0,1.0,2018-12-03,China,,,
513,3.0,11.0,22.0,56.0,129.0,1.0,2018-12-04,China,,,
514,9.0,27.0,3.0,83.0,53.0,7.0,2018-12-05,China,,,
515,4.0,6.0,20.0,32.0,122.0,1.0,2018-12-06,China,,,
516,3.0,4.0,21.0,34.0,35.0,1.0,2018-12-07,China,,,
517,3.0,9.0,22.0,35.0,28.0,1.0,2018-12-08,China,,,
518,7.0,26.0,9.0,57.0,33.0,5.0,2018-12-09,China,,,
519,10.0,30.0,7.0,70.0,106.0,6.0,2018-12-10,China,,,
520,5.0,15.0,19.0,50.0,144.0,5.0,2018-12-11,China,,,
521,7.0,25.0,12.0,44.0,73.0,4.0,2018-12-12,China,,,
522,4.0,15.0,21.0,35.0,86.0,3.0,2018-12-13,China,,,
523,9.0,30.0,8.0,57.0,46.0,5.0,2018-12-14,China,,,
524,16.0,41.0,2.0,91.0,113.0,9.0,2018-12-15,China,,,
525,14.0,31.0,24.0,85.0,172.0,6.0,2018-12-16,China,,,
526,6.0,19.0,23.0,40.0,122.0,3.0,2018-12-17,China,,,
527,8.0,27.0,21.0,53.0,100.0,4.0,2018-12-18,China,,,
528,8.0,30.0,10.0,55.0,91.0,4.0,2018-12-19,China,,,
529,12.0,37.0,2.0,73.0,86.0,6.0,2018-12-20,China,,,
530,13.0,34.0,17.0,89.0,126.0,6.0,2018-12-21,China,,,
531,8.0,23.0,22.0,68.0,145.0,3.0,2018-12-22,China,,,
532,4.0,9.0,22.0,49.0,100.0,1.0,2018-12-23,China,,,
533,10.0,31.0,5.0,77.0,41.0,5.0,2018-12-24,China,,,
534,8.0,19.0,20.0,66.0,124.0,4.0,2018-12-25,China,,,
535,6.0,12.0,20.0,25.0,85.0,1.0,2018-12-26,China,,,
536,4.0,4.0,21.0,49.0,33.0,1.0,2018-12-27,China,,,
537,4.0,8.0,20.0,41.0,34.0,2.0,2018-12-28,China,,,
538,3.0,12.0,20.0,27.0,35.0,2.0,2018-12-29,China,,,
539,4.0,17.0,16.0,27.0,38.0,2.0,2018-12-30,China,,,
540,,,,,48.0,,2018-12-31,China,,,
541,8.0,11.0,88.0,45.0,115.0,1.0,2018-07-02,China,,,
542,9.0,16.0,89.0,49.0,202.0,1.0,2018-07-03,China,,,
543,9.0,19.0,121.0,61.0,205.0,1.0,2018-07-04,China,,,
544,11.0,18.0,120.0,82.0,92.0,2.0,2018-07-05,China,,,
545,9.0,13.0,118.0,48.0,97.0,2.0,2018-07-06,China,,,
546,8.0,11.0,29.0,49.0,87.0,1.0,2018-07-07,China,,,
547,8.0,13.0,86.0,52.0,90.0,1.0,2018-07-08,China,,,
548,9.0,14.0,39.0,62.0,83.0,1.0,2018-07-09,China,,,
549,6.0,10.0,42.0,37.0,103.0,1.0,2018-07-10,China,,,
550,5.0,18.0,29.0,37.0,78.0,1.0,2018-07-11,China,,,
551,9.0,18.0,33.0,39.0,65.0,1.0,2018-07-12,China,,,
552,10.0,24.0,41.0,41.0,84.0,1.0,2018-07-13,China,,,
553,8.0,12.0,86.0,48.0,94.0,1.0,2018-07-14,China,,,
554,10.0,15.0,88.0,51.0,100.0,1.0,2018-07-15,China,,,
555,8.0,15.0,33.0,35.0,119.0,1.0,2018-07-16,China,,,
556,7.0,15.0,28.0,14.0,58.0,1.0,2018-07-17,China,,,
557,13.0,15.0,55.0,226.0,46.0,1.0,2018-07-18,China,,,
558,9.0,20.0,69.0,52.0,143.0,1.0,2018-07-19,China,,,
559,10.0,14.0,87.0,54.0,116.0,1.0,2018-07-20,China,,,
560,8.0,13.0,109.0,61.0,136.0,1.0,2018-07-21,China,,,
561,10.0,17.0,56.0,51.0,124.0,1.0,2018-07-22,China,,,
562,9.0,15.0,84.0,54.0,92.0,1.0,2018-07-23,China,,,
563,6.0,12.0,33.0,29.0,109.0,1.0,2018-07-24,China,,,
564,4.0,10.0,49.0,16.0,46.0,2.0,2018-07-25,China,,,
565,5.0,15.0,80.0,26.0,28.0,1.0,2018-07-26,China,,,
566,12.0,13.0,80.0,50.0,38.0,2.0,2018-07-27,China,,,
567,11.0,13.0,100.0,57.0,97.0,1.0,2018-07-28,China,,,
568,14.0,15.0,103.0,72.0,119.0,1.0,2018-07-29,China,,,
569,11.0,16.0,109.0,66.0,154.0,1.0,2018-07-30,China,,,
570,14.0,18.0,130.0,71.0,142.0,10.0,2018-07-31,China,,,
571,11.0,18.0,128.0,66.0,135.0,1.0,2018-08-01,China,,,
572,17.0,9.0,120.0,78.0,134.0,8.0,2018-08-02,China,,,
573,10.0,13.0,103.0,65.0,160.0,1.0,2018-08-03,China,,,
574,13.0,13.0,128.0,77.0,126.0,12.0,2018-08-04,China,,,
575,7.0,6.0,64.0,46.0,144.0,1.0,2018-08-05,China,,,
576,14.0,11.0,27.0,46.0,84.0,8.0,2018-08-06,China,,,
577,11.0,9.0,78.0,55.0,91.0,2.0,2018-08-07,China,,,
578,10.0,11.0,38.0,18.0,123.0,8.0,2018-08-08,China,,,
579,11.0,16.0,89.0,35.0,61.0,1.0,2018-08-09,China,,,
580,11.0,16.0,118.0,49.0,72.0,10.0,2018-08-10,China,,,
581,11.0,9.0,79.0,51.0,88.0,1.0,2018-08-11,China,,,
582,13.0,9.0,62.0,49.0,108.0,8.0,2018-08-12,China,,,
583,9.0,9.0,72.0,49.0,132.0,1.0,2018-08-13,China,,,
584,9.0,9.0,32.0,22.0,105.0,9.0,2018-08-14,China,,,
585,6.0,13.0,44.0,29.0,81.0,1.0,2018-08-15,China,,,
586,5.0,12.0,71.0,29.0,45.0,9.0,2018-08-16,China,,,
587,6.0,21.0,124.0,61.0,43.0,2.0,2018-08-17,China,,,
588,7.0,12.0,51.0,30.0,95.0,8.0,2018-08-18,China,,,
589,7.0,17.0,29.0,35.0,47.0,1.0,2018-08-19,China,,,
590,9.0,11.0,74.0,39.0,57.0,8.0,2018-08-20,China,,,
591,4.0,14.0,49.0,30.0,72.0,1.0,2018-08-21,China,,,
592,8.0,26.0,35.0,53.0,41.0,11.0,2018-08-22,China,,,
593,6.0,19.0,61.0,39.0,62.0,1.0,2018-08-23,China,,,
594,7.0,16.0,46.0,31.0,57.0,8.0,2018-08-24,China,,,
595,7.0,19.0,96.0,54.0,39.0,2.0,2018-08-25,China,,,
596,10.0,13.0,94.0,69.0,75.0,8.0,2018-08-26,China,,,
597,10.0,14.0,99.0,68.0,130.0,4.0,2018-08-27,China,,,
598,11.0,17.0,81.0,60.0,133.0,8.0,2018-08-28,China,,,
599,4.0,11.0,48.0,23.0,126.0,1.0,2018-08-29,China,,,
600,9.0,15.0,42.0,44.0,25.0,8.0,2018-08-30,China,,,
601,5.0,14.0,78.0,30.0,55.0,1.0,2018-08-31,China,,,
602,11.0,13.0,70.0,46.0,48.0,8.0,2018-09-01,China,,,
603,8.0,8.0,63.0,45.0,113.0,1.0,2018-09-02,China,,,
604,8.0,10.0,33.0,19.0,103.0,7.0,2018-09-03,China,,,
605,3.0,12.0,38.0,17.0,82.0,1.0,2018-09-04,China,,,
606,3.0,14.0,52.0,31.0,29.0,2.0,2018-09-05,China,,,
607,3.0,9.0,31.0,34.0,44.0,2.0,2018-09-06,China,,,
608,2.0,7.0,30.0,15.0,35.0,2.0,2018-09-07,China,,,
609,2.0,11.0,38.0,21.0,21.0,2.0,2018-09-08,China,,,
610,5.0,19.0,62.0,53.0,29.0,3.0,2018-09-09,China,,,
611,10.0,24.0,69.0,63.0,72.0,5.0,2018-09-10,China,,,
612,7.0,16.0,68.0,61.0,115.0,5.0,2018-09-11,China,,,
613,8.0,16.0,87.0,61.0,105.0,4.0,2018-09-12,China,,,
614,9.0,27.0,82.0,74.0,110.0,3.0,2018-09-13,China,,,
615,10.0,30.0,80.0,85.0,157.0,3.0,2018-09-14,China,,,
616,3.0,9.0,30.0,22.0,169.0,1.0,2018-09-15,China,,,
617,2.0,11.0,36.0,22.0,42.0,1.0,2018-09-16,China,,,
618,3.0,18.0,30.0,37.0,25.0,1.0,2018-09-17,China,,,
619,5.0,20.0,26.0,48.0,46.0,1.0,2018-09-18,China,,,
620,7.0,27.0,14.0,55.0,63.0,2.0,2018-09-19,China,,,
621,7.0,22.0,54.0,62.0,81.0,2.0,2018-09-20,China,,,
622,4.0,12.0,24.0,43.0,115.0,1.0,2018-09-21,China,,,
623,3.0,6.0,26.0,23.0,48.0,1.0,2018-09-22,China,,,
624,3.0,11.0,23.0,24.0,17.0,1.0,2018-09-23,China,,,
625,3.0,12.0,29.0,22.0,25.0,1.0,2018-09-24,China,,,
626,5.0,15.0,36.0,46.0,29.0,2.0,2018-09-25,China,,,
627,6.0,18.0,37.0,52.0,68.0,2.0,2018-09-26,China,,,
628,9.0,29.0,32.0,71.0,92.0,3.0,2018-09-27,China,,,
629,8.0,19.0,34.0,57.0,144.0,1.0,2018-09-28,China,,,
630,6.0,14.0,26.0,15.0,131.0,7.0,2018-09-29,China,,,
631,3.0,9.0,25.0,16.0,27.0,1.0,2018-09-30,China,,,
632,5.0,6.0,33.0,17.0,20.0,7.0,2018-10-01,China,,,
633,17.0,35.0,65.0,159.0,223.0,5.0,2018-04-02,China,,,
634,3.0,8.0,35.0,92.0,252.0,2.0,2018-04-03,China,,,
635,4.0,16.0,26.0,25.0,54.0,1.0,2018-04-04,China,,,
636,5.0,12.0,20.0,153.0,73.0,1.0,2018-04-05,China,,,
637,1.0,3.0,34.0,79.0,127.0,2.0,2018-04-06,China,,,
638,3.0,10.0,38.0,40.0,60.0,2.0,2018-04-07,China,,,
639,5.0,25.0,35.0,67.0,54.0,3.0,2018-04-08,China,,,
640,13.0,29.0,46.0,85.0,108.0,13.0,2018-04-09,China,,,
641,10.0,20.0,34.0,81.0,158.0,8.0,2018-04-10,China,,,
642,3.0,16.0,42.0,43.0,109.0,4.0,2018-04-11,China,,,
643,6.0,21.0,41.0,77.0,119.0,5.0,2018-04-12,China,,,
644,12.0,29.0,21.0,63.0,125.0,6.0,2018-04-13,China,,,
645,3.0,6.0,39.0,142.0,124.0,2.0,2018-04-14,China,,,
646,2.0,14.0,46.0,66.0,132.0,4.0,2018-04-15,China,,,
647,5.0,25.0,63.0,108.0,108.0,6.0,2018-04-16,China,,,
648,7.0,19.0,63.0,137.0,168.0,5.0,2018-04-17,China,,,
649,7.0,19.0,75.0,131.0,171.0,5.0,2018-04-18,China,,,
650,9.0,32.0,96.0,123.0,169.0,4.0,2018-04-19,China,,,
651,12.0,21.0,111.0,102.0,177.0,7.0,2018-04-20,China,,,
652,9.0,18.0,26.0,58.0,183.0,2.0,2018-04-21,China,,,
653,3.0,8.0,28.0,27.0,123.0,,2018-04-22,China,,,
654,4.0,13.0,38.0,26.0,46.0,,2018-04-23,China,,,
655,4.0,24.0,43.0,39.0,59.0,,2018-04-24,China,,,
656,3.0,25.0,58.0,59.0,71.0,2.0,2018-04-25,China,,,
657,8.0,29.0,64.0,87.0,97.0,4.0,2018-04-26,China,,,
658,6.0,23.0,56.0,117.0,168.0,2.0,2018-04-27,China,,,
659,7.0,30.0,104.0,115.0,127.0,3.0,2018-04-28,China,,,
660,10.0,35.0,71.0,115.0,161.0,4.0,2018-04-29,China,,,
661,6.0,11.0,43.0,54.0,202.0,3.0,2018-04-30,China,,,
662,4.0,16.0,30.0,145.0,89.0,1.0,2018-05-01,China,,,
663,2.0,13.0,38.0,45.0,122.0,,2018-05-02,China,,,
664,2.0,13.0,39.0,43.0,68.0,1.0,2018-05-03,China,,,
665,6.0,27.0,79.0,85.0,72.0,5.0,2018-05-04,China,,,
666,5.0,26.0,32.0,182.0,148.0,3.0,2018-05-05,China,,,
667,4.0,25.0,60.0,128.0,166.0,1.0,2018-05-06,China,,,
668,7.0,22.0,67.0,98.0,140.0,4.0,2018-05-07,China,,,
669,5.0,20.0,60.0,62.0,161.0,2.0,2018-05-08,China,,,
670,5.0,24.0,83.0,67.0,110.0,4.0,2018-05-09,China,,,
671,11.0,32.0,95.0,90.0,140.0,6.0,2018-05-10,China,,,
672,7.0,24.0,41.0,74.0,170.0,2.0,2018-05-11,China,,,
673,14.0,22.0,68.0,65.0,156.0,2.0,2018-05-12,China,,,
674,5.0,22.0,86.0,66.0,188.0,1.0,2018-05-13,China,,,
675,11.0,21.0,116.0,92.0,124.0,4.0,2018-05-14,China,,,
676,10.0,20.0,55.0,78.0,185.0,2.0,2018-05-15,China,,,
677,18.0,17.0,77.0,78.0,155.0,3.0,2018-05-16,China,,,
678,10.0,16.0,30.0,47.0,178.0,2.0,2018-05-17,China,,,
679,5.0,17.0,65.0,45.0,111.0,2.0,2018-05-18,China,,,
680,6.0,21.0,76.0,59.0,73.0,3.0,2018-05-19,China,,,
681,8.0,16.0,47.0,43.0,106.0,4.0,2018-05-20,China,,,
682,9.0,21.0,19.0,49.0,112.0,1.0,2018-05-21,China,,,
683,4.0,12.0,37.0,125.0,146.0,,2018-05-22,China,,,
684,4.0,22.0,65.0,159.0,130.0,3.0,2018-05-23,China,,,
685,6.0,28.0,105.0,95.0,163.0,4.0,2018-05-24,China,,,
686,6.0,18.0,109.0,78.0,159.0,5.0,2018-05-25,China,,,
687,8.0,14.0,67.0,94.0,156.0,3.0,2018-05-26,China,,,
688,3.0,16.0,55.0,76.0,187.0,2.0,2018-05-27,China,,,
689,1.0,11.0,35.0,171.0,158.0,1.0,2018-05-28,China,,,
690,2.0,20.0,26.0,39.0,121.0,1.0,2018-05-29,China,,,
691,3.0,21.0,70.0,37.0,68.0,2.0,2018-05-30,China,,,
692,7.0,23.0,107.0,50.0,106.0,4.0,2018-05-31,China,,,
693,5.0,25.0,86.0,52.0,115.0,2.0,2018-06-01,China,,,
694,7.0,26.0,124.0,71.0,120.0,4.0,2018-06-02,China,,,
695,6.0,17.0,60.0,74.0,149.0,4.0,2018-06-03,China,,,
696,5.0,25.0,71.0,65.0,152.0,1.0,2018-06-04,China,,,
697,5.0,22.0,105.0,77.0,114.0,5.0,2018-06-05,China,,,
698,7.0,19.0,119.0,87.0,117.0,6.0,2018-06-06,China,,,
699,5.0,12.0,67.0,45.0,149.0,2.0,2018-06-07,China,,,
700,5.0,18.0,63.0,30.0,100.0,2.0,2018-06-08,China,,,
